"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2354","@UI Locator","","Wed Mar 26 23:31:30 GMT 2025","passed","Wed Mar 26 23:31:32 GMT 2025","","","",""
"","1","validate the free link is visible or not","","Wed Mar 26 23:31:33 GMT 2025","skipped","Wed Mar 26 23:31:33 GMT 2025","Home Page","","",""
"","926","validation of screen shot","","Wed Mar 26 23:31:34 GMT 2025","failed","Wed Mar 26 23:31:35 GMT 2025","Demo page","","",""
"","914","Different types of locator","","Wed Mar 26 23:31:25 GMT 2025","failed","Wed Mar 26 23:31:26 GMT 2025","","","",""
"","1775","get started link","","Wed Mar 26 23:31:28 GMT 2025","passed","Wed Mar 26 23:31:30 GMT 2025","","","",""
"","1234","Child window handling","","Wed Mar 26 23:31:24 GMT 2025","failed","Wed Mar 26 23:31:25 GMT 2025","","","",""
"","914","validation","","Wed Mar 26 23:31:33 GMT 2025","failed","Wed Mar 26 23:31:34 GMT 2025","Demo page","","",""
"","994","@web Error validation","","Wed Mar 26 23:31:27 GMT 2025","failed","Wed Mar 26 23:31:28 GMT 2025","","","",""
"","659","validate the page title","","Wed Mar 26 23:31:32 GMT 2025","failed","Wed Mar 26 23:31:33 GMT 2025","Home Page","","",""
"","0","should admin radio button is present","","Wed Mar 26 23:31:33 GMT 2025","skipped","Wed Mar 26 23:31:33 GMT 2025","Home Page","","",""
