"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should admin radio button is present","","Thu Dec 19 23:29:45 GMT 2024","skipped","Thu Dec 19 23:29:45 GMT 2024","Home Page","","",""
"","0","validate the free link is visible or not","","Thu Dec 19 23:29:45 GMT 2024","skipped","Thu Dec 19 23:29:45 GMT 2024","Home Page","","",""
"","867","validation of screen shot","","Thu Dec 19 23:29:46 GMT 2024","failed","Thu Dec 19 23:29:47 GMT 2024","Demo page","","",""
"","1073","Child window handling","","Thu Dec 19 23:29:37 GMT 2024","failed","Thu Dec 19 23:29:38 GMT 2024","","","",""
"","880","validation","","Thu Dec 19 23:29:45 GMT 2024","failed","Thu Dec 19 23:29:46 GMT 2024","Demo page","","",""
"","2500","@UI Locator","","Thu Dec 19 23:29:41 GMT 2024","passed","Thu Dec 19 23:29:44 GMT 2024","","","",""
"","877","@web Error validation","","Thu Dec 19 23:29:39 GMT 2024","failed","Thu Dec 19 23:29:40 GMT 2024","","","",""
"","1085","get started link","","Thu Dec 19 23:29:40 GMT 2024","passed","Thu Dec 19 23:29:41 GMT 2024","","","",""
"","875","Different types of locator","","Thu Dec 19 23:29:38 GMT 2024","failed","Thu Dec 19 23:29:39 GMT 2024","","","",""
"","640","validate the page title","","Thu Dec 19 23:29:44 GMT 2024","failed","Thu Dec 19 23:29:45 GMT 2024","Home Page","","",""
