"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2310","@UI Locator","","Sat Jan 18 23:29:04 GMT 2025","passed","Sat Jan 18 23:29:06 GMT 2025","","","",""
"","864","validation of screen shot","","Sat Jan 18 23:29:08 GMT 2025","failed","Sat Jan 18 23:29:09 GMT 2025","Demo page","","",""
"","865","Different types of locator","","Sat Jan 18 23:29:00 GMT 2025","failed","Sat Jan 18 23:29:01 GMT 2025","","","",""
"","858","@web Error validation","","Sat Jan 18 23:29:01 GMT 2025","failed","Sat Jan 18 23:29:02 GMT 2025","","","",""
"","0","should admin radio button is present","","Sat Jan 18 23:29:07 GMT 2025","skipped","Sat Jan 18 23:29:07 GMT 2025","Home Page","","",""
"","0","validate the free link is visible or not","","Sat Jan 18 23:29:07 GMT 2025","skipped","Sat Jan 18 23:29:07 GMT 2025","Home Page","","",""
"","1530","get started link","","Sat Jan 18 23:29:02 GMT 2025","passed","Sat Jan 18 23:29:04 GMT 2025","","","",""
"","651","validate the page title","","Sat Jan 18 23:29:06 GMT 2025","failed","Sat Jan 18 23:29:07 GMT 2025","Home Page","","",""
"","859","validation","","Sat Jan 18 23:29:07 GMT 2025","failed","Sat Jan 18 23:29:08 GMT 2025","Demo page","","",""
"","975","Child window handling","","Sat Jan 18 23:28:58 GMT 2025","failed","Sat Jan 18 23:28:59 GMT 2025","","","",""
