"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 17 23:26:38 GMT 2024","Sat Aug 17 23:26:39 GMT 2024","605","","","Home Page","","","validate the page title",""
"skipped","Sat Aug 17 23:26:39 GMT 2024","Sat Aug 17 23:26:39 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Sat Aug 17 23:26:39 GMT 2024","Sat Aug 17 23:26:40 GMT 2024","857","","","Demo page","","","validation",""
"skipped","Sat Aug 17 23:26:39 GMT 2024","Sat Aug 17 23:26:39 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Sat Aug 17 23:26:34 GMT 2024","Sat Aug 17 23:26:35 GMT 2024","1220","","","","","","get started link",""
"failed","Sat Aug 17 23:26:30 GMT 2024","Sat Aug 17 23:26:31 GMT 2024","905","","","","","","Child window handling",""
"failed","Sat Aug 17 23:26:32 GMT 2024","Sat Aug 17 23:26:32 GMT 2024","847","","","","","","Different types of locator",""
"failed","Sat Aug 17 23:26:40 GMT 2024","Sat Aug 17 23:26:41 GMT 2024","839","","","Demo page","","","validation of screen shot",""
"passed","Sat Aug 17 23:26:35 GMT 2024","Sat Aug 17 23:26:38 GMT 2024","2864","","","","","","@UI Locator",""
"failed","Sat Aug 17 23:26:33 GMT 2024","Sat Aug 17 23:26:34 GMT 2024","868","","","","","","@web Error validation",""
