"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","865","validation of screen shot","","Fri Nov 29 23:31:47 GMT 2024","failed","Fri Nov 29 23:31:48 GMT 2024","Demo page","","",""
"","1","validate the free link is visible or not","","Fri Nov 29 23:31:45 GMT 2024","skipped","Fri Nov 29 23:31:45 GMT 2024","Home Page","","",""
"","855","@web Error validation","","Fri Nov 29 23:31:40 GMT 2024","failed","Fri Nov 29 23:31:41 GMT 2024","","","",""
"","1116","get started link","","Fri Nov 29 23:31:41 GMT 2024","passed","Fri Nov 29 23:31:42 GMT 2024","","","",""
"","969","Child window handling","","Fri Nov 29 23:31:37 GMT 2024","failed","Fri Nov 29 23:31:38 GMT 2024","","","",""
"","2473","@UI Locator","","Fri Nov 29 23:31:42 GMT 2024","passed","Fri Nov 29 23:31:45 GMT 2024","","","",""
"","0","should admin radio button is present","","Fri Nov 29 23:31:45 GMT 2024","skipped","Fri Nov 29 23:31:45 GMT 2024","Home Page","","",""
"","877","validation","","Fri Nov 29 23:31:46 GMT 2024","failed","Fri Nov 29 23:31:47 GMT 2024","Demo page","","",""
"","879","Different types of locator","","Fri Nov 29 23:31:39 GMT 2024","failed","Fri Nov 29 23:31:40 GMT 2024","","","",""
"","659","validate the page title","","Fri Nov 29 23:31:45 GMT 2024","failed","Fri Nov 29 23:31:45 GMT 2024","Home Page","","",""
