"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1124","Child window handling","","Tue Mar 11 23:30:08 GMT 2025","failed","Tue Mar 11 23:30:09 GMT 2025","","","",""
"","912","Different types of locator","","Tue Mar 11 23:30:09 GMT 2025","failed","Tue Mar 11 23:30:10 GMT 2025","","","",""
"","1","validate the free link is visible or not","","Tue Mar 11 23:30:17 GMT 2025","skipped","Tue Mar 11 23:30:17 GMT 2025","Home Page","","",""
"","900","validation","","Tue Mar 11 23:30:18 GMT 2025","failed","Tue Mar 11 23:30:19 GMT 2025","Demo page","","",""
"","2270","get started link","","Tue Mar 11 23:30:12 GMT 2025","passed","Tue Mar 11 23:30:14 GMT 2025","","","",""
"","1621","validate the page title","","Tue Mar 11 23:30:16 GMT 2025","failed","Tue Mar 11 23:30:17 GMT 2025","Home Page","","",""
"","935","@web Error validation","","Tue Mar 11 23:30:10 GMT 2025","failed","Tue Mar 11 23:30:11 GMT 2025","","","",""
"","920","validation of screen shot","","Tue Mar 11 23:30:19 GMT 2025","failed","Tue Mar 11 23:30:20 GMT 2025","Demo page","","",""
"","0","should admin radio button is present","","Tue Mar 11 23:30:17 GMT 2025","skipped","Tue Mar 11 23:30:17 GMT 2025","Home Page","","",""
"","1905","@UI Locator","","Tue Mar 11 23:30:14 GMT 2025","passed","Tue Mar 11 23:30:16 GMT 2025","","","",""
