"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jun 02 23:27:30 GMT 2024","Sun Jun 02 23:27:31 GMT 2024","876","","","Demo page","","","validation",""
"passed","Sun Jun 02 23:27:24 GMT 2024","Sun Jun 02 23:27:25 GMT 2024","1102","","","","","","get started link",""
"passed","Sun Jun 02 23:27:25 GMT 2024","Sun Jun 02 23:27:29 GMT 2024","3939","","","","","","@UI Locator",""
"skipped","Sun Jun 02 23:27:30 GMT 2024","Sun Jun 02 23:27:30 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"skipped","Sun Jun 02 23:27:30 GMT 2024","Sun Jun 02 23:27:30 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Sun Jun 02 23:27:29 GMT 2024","Sun Jun 02 23:27:30 GMT 2024","649","","","Home Page","","","validate the page title",""
"failed","Sun Jun 02 23:27:20 GMT 2024","Sun Jun 02 23:27:21 GMT 2024","1251","","","","","","Child window handling",""
"failed","Sun Jun 02 23:27:23 GMT 2024","Sun Jun 02 23:27:24 GMT 2024","905","","","","","","@web Error validation",""
"failed","Sun Jun 02 23:27:31 GMT 2024","Sun Jun 02 23:27:32 GMT 2024","902","","","Demo page","","","validation of screen shot",""
"failed","Sun Jun 02 23:27:22 GMT 2024","Sun Jun 02 23:27:22 GMT 2024","886","","","","","","Different types of locator",""
