"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 19 23:27:37 GMT 2024","Fri Jul 19 23:27:37 GMT 2024","879","","","","","","@web Error validation",""
"failed","Fri Jul 19 23:27:44 GMT 2024","Fri Jul 19 23:27:45 GMT 2024","890","","","Demo page","","","validation of screen shot",""
"skipped","Fri Jul 19 23:27:43 GMT 2024","Fri Jul 19 23:27:43 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Fri Jul 19 23:27:34 GMT 2024","Fri Jul 19 23:27:35 GMT 2024","996","","","","","","Child window handling",""
"passed","Fri Jul 19 23:27:39 GMT 2024","Fri Jul 19 23:27:42 GMT 2024","3183","","","","","","@UI Locator",""
"skipped","Fri Jul 19 23:27:43 GMT 2024","Fri Jul 19 23:27:43 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"passed","Fri Jul 19 23:27:38 GMT 2024","Fri Jul 19 23:27:39 GMT 2024","1121","","","","","","get started link",""
"failed","Fri Jul 19 23:27:42 GMT 2024","Fri Jul 19 23:27:43 GMT 2024","637","","","Home Page","","","validate the page title",""
"failed","Fri Jul 19 23:27:35 GMT 2024","Fri Jul 19 23:27:36 GMT 2024","878","","","","","","Different types of locator",""
"failed","Fri Jul 19 23:27:43 GMT 2024","Fri Jul 19 23:27:44 GMT 2024","905","","","Demo page","","","validation",""
