"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 03 23:28:47 GMT 2024","Sat Aug 03 23:28:48 GMT 2024","848","","","","","","Different types of locator",""
"failed","Sat Aug 03 23:28:55 GMT 2024","Sat Aug 03 23:28:56 GMT 2024","899","","","Demo page","","","validation",""
"passed","Sat Aug 03 23:28:50 GMT 2024","Sat Aug 03 23:28:51 GMT 2024","1134","","","","","","get started link",""
"skipped","Sat Aug 03 23:28:55 GMT 2024","Sat Aug 03 23:28:55 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"passed","Sat Aug 03 23:28:51 GMT 2024","Sat Aug 03 23:28:54 GMT 2024","3475","","","","","","@UI Locator",""
"failed","Sat Aug 03 23:28:54 GMT 2024","Sat Aug 03 23:28:55 GMT 2024","610","","","Home Page","","","validate the page title",""
"failed","Sat Aug 03 23:28:56 GMT 2024","Sat Aug 03 23:28:57 GMT 2024","867","","","Demo page","","","validation of screen shot",""
"skipped","Sat Aug 03 23:28:55 GMT 2024","Sat Aug 03 23:28:55 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sat Aug 03 23:28:48 GMT 2024","Sat Aug 03 23:28:49 GMT 2024","878","","","","","","@web Error validation",""
"failed","Sat Aug 03 23:28:45 GMT 2024","Sat Aug 03 23:28:47 GMT 2024","1569","","","","","","Child window handling",""
