"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1334","Child window handling","","Thu Nov 28 17:03:38 GMT 2024","failed","Thu Nov 28 17:03:39 GMT 2024","","","",""
"","852","validation","","Thu Nov 28 17:03:46 GMT 2024","failed","Thu Nov 28 17:03:47 GMT 2024","Demo page","","",""
"","1690","@UI Locator","","Thu Nov 28 17:03:43 GMT 2024","passed","Thu Nov 28 17:03:45 GMT 2024","","","",""
"","1100","get started link","","Thu Nov 28 17:03:42 GMT 2024","passed","Thu Nov 28 17:03:43 GMT 2024","","","",""
"","854","validation of screen shot","","Thu Nov 28 17:03:47 GMT 2024","failed","Thu Nov 28 17:03:48 GMT 2024","Demo page","","",""
"","843","Different types of locator","","Thu Nov 28 17:03:40 GMT 2024","failed","Thu Nov 28 17:03:41 GMT 2024","","","",""
"","868","@web Error validation","","Thu Nov 28 17:03:41 GMT 2024","failed","Thu Nov 28 17:03:42 GMT 2024","","","",""
"","650","validate the page title","","Thu Nov 28 17:03:45 GMT 2024","failed","Thu Nov 28 17:03:46 GMT 2024","Home Page","","",""
"","0","should admin radio button is present","","Thu Nov 28 17:03:46 GMT 2024","skipped","Thu Nov 28 17:03:46 GMT 2024","Home Page","","",""
"","1","validate the free link is visible or not","","Thu Nov 28 17:03:46 GMT 2024","skipped","Thu Nov 28 17:03:46 GMT 2024","Home Page","","",""
