"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 24 23:29:50 GMT 2024","Tue Sep 24 23:29:51 GMT 2024","841","","","","","","Different types of locator",""
"skipped","Tue Sep 24 23:29:58 GMT 2024","Tue Sep 24 23:29:58 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Tue Sep 24 23:29:59 GMT 2024","Tue Sep 24 23:29:59 GMT 2024","852","","","Demo page","","","validation",""
"passed","Tue Sep 24 23:29:52 GMT 2024","Tue Sep 24 23:29:53 GMT 2024","1110","","","","","","get started link",""
"failed","Tue Sep 24 23:30:00 GMT 2024","Tue Sep 24 23:30:01 GMT 2024","853","","","Demo page","","","validation of screen shot",""
"skipped","Tue Sep 24 23:29:58 GMT 2024","Tue Sep 24 23:29:58 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Tue Sep 24 23:29:51 GMT 2024","Tue Sep 24 23:29:52 GMT 2024","852","","","","","","@web Error validation",""
"failed","Tue Sep 24 23:29:58 GMT 2024","Tue Sep 24 23:29:58 GMT 2024","621","","","Home Page","","","validate the page title",""
"passed","Tue Sep 24 23:29:53 GMT 2024","Tue Sep 24 23:29:58 GMT 2024","4156","","","","","","@UI Locator",""
"failed","Tue Sep 24 23:29:48 GMT 2024","Tue Sep 24 23:29:50 GMT 2024","1245","","","","","","Child window handling",""
