"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 09 23:31:35 GMT 2024","Mon Sep 09 23:31:36 GMT 2024","878","","","Demo page","","","validation",""
"skipped","Mon Sep 09 23:31:35 GMT 2024","Mon Sep 09 23:31:35 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"passed","Mon Sep 09 23:31:31 GMT 2024","Mon Sep 09 23:31:35 GMT 2024","3268","","","","","","@UI Locator",""
"passed","Mon Sep 09 23:31:30 GMT 2024","Mon Sep 09 23:31:31 GMT 2024","1091","","","","","","get started link",""
"failed","Mon Sep 09 23:31:35 GMT 2024","Mon Sep 09 23:31:35 GMT 2024","630","","","Home Page","","","validate the page title",""
"failed","Mon Sep 09 23:31:28 GMT 2024","Mon Sep 09 23:31:29 GMT 2024","878","","","","","","Different types of locator",""
"skipped","Mon Sep 09 23:31:35 GMT 2024","Mon Sep 09 23:31:35 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Mon Sep 09 23:31:29 GMT 2024","Mon Sep 09 23:31:30 GMT 2024","866","","","","","","@web Error validation",""
"failed","Mon Sep 09 23:31:37 GMT 2024","Mon Sep 09 23:31:38 GMT 2024","879","","","Demo page","","","validation of screen shot",""
"failed","Mon Sep 09 23:31:27 GMT 2024","Mon Sep 09 23:31:28 GMT 2024","1002","","","","","","Child window handling",""
