"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 12 23:27:09 GMT 2024","Fri Jan 12 23:27:10 GMT 2024","727","","","Home Page","","","should admin radio button is present",""
"passed","Fri Jan 12 23:27:02 GMT 2024","Fri Jan 12 23:27:06 GMT 2024","4031","","","","","","@UI Locator",""
"passed","Fri Jan 12 23:26:52 GMT 2024","Fri Jan 12 23:26:56 GMT 2024","3374","","","","","","Different types of locator",""
"passed","Fri Jan 12 23:27:08 GMT 2024","Fri Jan 12 23:27:09 GMT 2024","816","","","Home Page","","","validate the free link is visible or not",""
"passed","Fri Jan 12 23:27:06 GMT 2024","Fri Jan 12 23:27:08 GMT 2024","2319","","","Home Page","","","validate the page title",""
"passed","Fri Jan 12 23:27:15 GMT 2024","Fri Jan 12 23:27:21 GMT 2024","5372","","","Demo page","","","validation of screen shot",""
"passed","Fri Jan 12 23:27:10 GMT 2024","Fri Jan 12 23:27:15 GMT 2024","5888","","","Demo page","","","validation",""
"passed","Fri Jan 12 23:26:49 GMT 2024","Fri Jan 12 23:26:52 GMT 2024","3714","","","","","","Child window handling",""
"passed","Fri Jan 12 23:27:00 GMT 2024","Fri Jan 12 23:27:02 GMT 2024","2007","","","","","","get started link",""
"passed","Fri Jan 12 23:26:56 GMT 2024","Fri Jan 12 23:27:00 GMT 2024","4053","","","","","","@web Error validation",""
