"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Oct 13 23:33:36 GMT 2024","Sun Oct 13 23:33:37 GMT 2024","643","","","Home Page","","","validate the page title",""
"failed","Sun Oct 13 23:33:32 GMT 2024","Sun Oct 13 23:33:32 GMT 2024","894","","","","","","@web Error validation",""
"skipped","Sun Oct 13 23:33:37 GMT 2024","Sun Oct 13 23:33:37 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Sun Oct 13 23:33:37 GMT 2024","Sun Oct 13 23:33:38 GMT 2024","909","","","Demo page","","","validation",""
"passed","Sun Oct 13 23:33:34 GMT 2024","Sun Oct 13 23:33:36 GMT 2024","2482","","","","","","@UI Locator",""
"passed","Sun Oct 13 23:33:33 GMT 2024","Sun Oct 13 23:33:34 GMT 2024","1192","","","","","","get started link",""
"failed","Sun Oct 13 23:33:30 GMT 2024","Sun Oct 13 23:33:31 GMT 2024","899","","","","","","Different types of locator",""
"skipped","Sun Oct 13 23:33:37 GMT 2024","Sun Oct 13 23:33:37 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sun Oct 13 23:33:39 GMT 2024","Sun Oct 13 23:33:40 GMT 2024","877","","","Demo page","","","validation of screen shot",""
"failed","Sun Oct 13 23:33:27 GMT 2024","Sun Oct 13 23:33:30 GMT 2024","2968","","","","","","Child window handling",""
