"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Sep 21 23:28:24 GMT 2024","Sat Sep 21 23:28:25 GMT 2024","828","","","","","","@web Error validation",""
"passed","Sat Sep 21 23:28:26 GMT 2024","Sat Sep 21 23:28:29 GMT 2024","3025","","","","","","@UI Locator",""
"failed","Sat Sep 21 23:28:31 GMT 2024","Sat Sep 21 23:28:32 GMT 2024","830","","","Demo page","","","validation of screen shot",""
"failed","Sat Sep 21 23:28:30 GMT 2024","Sat Sep 21 23:28:31 GMT 2024","837","","","Demo page","","","validation",""
"failed","Sat Sep 21 23:28:23 GMT 2024","Sat Sep 21 23:28:24 GMT 2024","820","","","","","","Different types of locator",""
"failed","Sat Sep 21 23:28:21 GMT 2024","Sat Sep 21 23:28:22 GMT 2024","1002","","","","","","Child window handling",""
"failed","Sat Sep 21 23:28:29 GMT 2024","Sat Sep 21 23:28:30 GMT 2024","590","","","Home Page","","","validate the page title",""
"skipped","Sat Sep 21 23:28:30 GMT 2024","Sat Sep 21 23:28:30 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"passed","Sat Sep 21 23:28:25 GMT 2024","Sat Sep 21 23:28:26 GMT 2024","1261","","","","","","get started link",""
"skipped","Sat Sep 21 23:28:30 GMT 2024","Sat Sep 21 23:28:30 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
