"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Aug 25 23:28:56 GMT 2024","Sun Aug 25 23:28:56 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"passed","Sun Aug 25 23:28:51 GMT 2024","Sun Aug 25 23:28:55 GMT 2024","4666","","","","","","@UI Locator",""
"failed","Sun Aug 25 23:28:47 GMT 2024","Sun Aug 25 23:28:48 GMT 2024","925","","","","","","Different types of locator",""
"failed","Sun Aug 25 23:28:56 GMT 2024","Sun Aug 25 23:28:57 GMT 2024","909","","","Demo page","","","validation",""
"failed","Sun Aug 25 23:28:45 GMT 2024","Sun Aug 25 23:28:47 GMT 2024","1137","","","","","","Child window handling",""
"failed","Sun Aug 25 23:28:55 GMT 2024","Sun Aug 25 23:28:56 GMT 2024","664","","","Home Page","","","validate the page title",""
"skipped","Sun Aug 25 23:28:56 GMT 2024","Sun Aug 25 23:28:56 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sun Aug 25 23:28:57 GMT 2024","Sun Aug 25 23:28:58 GMT 2024","909","","","Demo page","","","validation of screen shot",""
"passed","Sun Aug 25 23:28:49 GMT 2024","Sun Aug 25 23:28:51 GMT 2024","1188","","","","","","get started link",""
"failed","Sun Aug 25 23:28:48 GMT 2024","Sun Aug 25 23:28:49 GMT 2024","928","","","","","","@web Error validation",""
