"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","validate the free link is visible or not","","Wed Dec 11 23:31:51 GMT 2024","skipped","Wed Dec 11 23:31:51 GMT 2024","Home Page","","",""
"","0","should admin radio button is present","","Wed Dec 11 23:31:51 GMT 2024","skipped","Wed Dec 11 23:31:51 GMT 2024","Home Page","","",""
"","847","validation","","Wed Dec 11 23:31:52 GMT 2024","failed","Wed Dec 11 23:31:53 GMT 2024","Demo page","","",""
"","851","@web Error validation","","Wed Dec 11 23:31:47 GMT 2024","failed","Wed Dec 11 23:31:48 GMT 2024","","","",""
"","1750","@UI Locator","","Wed Dec 11 23:31:49 GMT 2024","passed","Wed Dec 11 23:31:51 GMT 2024","","","",""
"","836","validation of screen shot","","Wed Dec 11 23:31:53 GMT 2024","failed","Wed Dec 11 23:31:54 GMT 2024","Demo page","","",""
"","990","Child window handling","","Wed Dec 11 23:31:44 GMT 2024","failed","Wed Dec 11 23:31:45 GMT 2024","","","",""
"","588","validate the page title","","Wed Dec 11 23:31:51 GMT 2024","failed","Wed Dec 11 23:31:51 GMT 2024","Home Page","","",""
"","1178","get started link","","Wed Dec 11 23:31:48 GMT 2024","passed","Wed Dec 11 23:31:49 GMT 2024","","","",""
"","828","Different types of locator","","Wed Dec 11 23:31:46 GMT 2024","failed","Wed Dec 11 23:31:47 GMT 2024","","","",""
