"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should admin radio button is present","","Sun Dec 01 23:31:22 GMT 2024","skipped","Sun Dec 01 23:31:22 GMT 2024","Home Page","","",""
"","4703","Child window handling","","Sun Dec 01 23:31:11 GMT 2024","failed","Sun Dec 01 23:31:16 GMT 2024","","","",""
"","1262","get started link","","Sun Dec 01 23:31:18 GMT 2024","passed","Sun Dec 01 23:31:20 GMT 2024","","","",""
"","824","validation of screen shot","","Sun Dec 01 23:31:23 GMT 2024","failed","Sun Dec 01 23:31:24 GMT 2024","Demo page","","",""
"","0","validate the free link is visible or not","","Sun Dec 01 23:31:22 GMT 2024","skipped","Sun Dec 01 23:31:22 GMT 2024","Home Page","","",""
"","823","@web Error validation","","Sun Dec 01 23:31:17 GMT 2024","failed","Sun Dec 01 23:31:18 GMT 2024","","","",""
"","813","validation","","Sun Dec 01 23:31:22 GMT 2024","failed","Sun Dec 01 23:31:23 GMT 2024","Demo page","","",""
"","607","validate the page title","","Sun Dec 01 23:31:21 GMT 2024","failed","Sun Dec 01 23:31:22 GMT 2024","Home Page","","",""
"","832","Different types of locator","","Sun Dec 01 23:31:16 GMT 2024","failed","Sun Dec 01 23:31:17 GMT 2024","","","",""
"","1678","@UI Locator","","Sun Dec 01 23:31:20 GMT 2024","passed","Sun Dec 01 23:31:21 GMT 2024","","","",""
