"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 13 23:27:52 GMT 2024","Tue Aug 13 23:27:53 GMT 2024","1379","","","","","","get started link",""
"skipped","Tue Aug 13 23:27:58 GMT 2024","Tue Aug 13 23:27:58 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Tue Aug 13 23:27:53 GMT 2024","Tue Aug 13 23:27:58 GMT 2024","4162","","","","","","@UI Locator",""
"failed","Tue Aug 13 23:27:51 GMT 2024","Tue Aug 13 23:27:52 GMT 2024","898","","","","","","@web Error validation",""
"failed","Tue Aug 13 23:27:46 GMT 2024","Tue Aug 13 23:27:49 GMT 2024","3436","","","","","","Child window handling",""
"skipped","Tue Aug 13 23:27:58 GMT 2024","Tue Aug 13 23:27:58 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Tue Aug 13 23:27:58 GMT 2024","Tue Aug 13 23:27:58 GMT 2024","642","","","Home Page","","","validate the page title",""
"failed","Tue Aug 13 23:27:59 GMT 2024","Tue Aug 13 23:27:59 GMT 2024","902","","","Demo page","","","validation",""
"failed","Tue Aug 13 23:28:00 GMT 2024","Tue Aug 13 23:28:01 GMT 2024","875","","","Demo page","","","validation of screen shot",""
"failed","Tue Aug 13 23:27:50 GMT 2024","Tue Aug 13 23:27:51 GMT 2024","893","","","","","","Different types of locator",""
