"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1603","@UI Locator","","Mon Feb 24 23:29:57 GMT 2025","passed","Mon Feb 24 23:29:58 GMT 2025","","","",""
"","1131","get started link","","Mon Feb 24 23:29:55 GMT 2025","passed","Mon Feb 24 23:29:57 GMT 2025","","","",""
"","867","Different types of locator","","Mon Feb 24 23:29:53 GMT 2025","failed","Mon Feb 24 23:29:54 GMT 2025","","","",""
"","1163","Child window handling","","Mon Feb 24 23:29:52 GMT 2025","failed","Mon Feb 24 23:29:53 GMT 2025","","","",""
"","1","validate the free link is visible or not","","Mon Feb 24 23:29:59 GMT 2025","skipped","Mon Feb 24 23:29:59 GMT 2025","Home Page","","",""
"","878","@web Error validation","","Mon Feb 24 23:29:54 GMT 2025","failed","Mon Feb 24 23:29:55 GMT 2025","","","",""
"","625","validate the page title","","Mon Feb 24 23:29:58 GMT 2025","failed","Mon Feb 24 23:29:59 GMT 2025","Home Page","","",""
"","0","should admin radio button is present","","Mon Feb 24 23:29:59 GMT 2025","skipped","Mon Feb 24 23:29:59 GMT 2025","Home Page","","",""
"","885","validation of screen shot","","Mon Feb 24 23:30:00 GMT 2025","failed","Mon Feb 24 23:30:01 GMT 2025","Demo page","","",""
"","879","validation","","Mon Feb 24 23:29:59 GMT 2025","failed","Mon Feb 24 23:30:00 GMT 2025","Demo page","","",""
