"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Aug 16 23:28:29 GMT 2024","Fri Aug 16 23:28:30 GMT 2024","875","","","Demo page","","","validation of screen shot",""
"failed","Fri Aug 16 23:28:28 GMT 2024","Fri Aug 16 23:28:29 GMT 2024","907","","","Demo page","","","validation",""
"failed","Fri Aug 16 23:28:20 GMT 2024","Fri Aug 16 23:28:21 GMT 2024","914","","","","","","@web Error validation",""
"failed","Fri Aug 16 23:28:27 GMT 2024","Fri Aug 16 23:28:27 GMT 2024","649","","","Home Page","","","validate the page title",""
"skipped","Fri Aug 16 23:28:27 GMT 2024","Fri Aug 16 23:28:27 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Fri Aug 16 23:28:19 GMT 2024","Fri Aug 16 23:28:20 GMT 2024","895","","","","","","Different types of locator",""
"passed","Fri Aug 16 23:28:22 GMT 2024","Fri Aug 16 23:28:23 GMT 2024","1216","","","","","","get started link",""
"failed","Fri Aug 16 23:28:18 GMT 2024","Fri Aug 16 23:28:19 GMT 2024","1036","","","","","","Child window handling",""
"passed","Fri Aug 16 23:28:23 GMT 2024","Fri Aug 16 23:28:27 GMT 2024","3817","","","","","","@UI Locator",""
"skipped","Fri Aug 16 23:28:27 GMT 2024","Fri Aug 16 23:28:27 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
