"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat May 25 23:26:54 GMT 2024","Sat May 25 23:26:55 GMT 2024","885","","","Demo page","","","validation of screen shot",""
"failed","Sat May 25 23:26:53 GMT 2024","Sat May 25 23:26:54 GMT 2024","889","","","Demo page","","","validation",""
"failed","Sat May 25 23:26:45 GMT 2024","Sat May 25 23:26:45 GMT 2024","882","","","","","","Different types of locator",""
"passed","Sat May 25 23:26:47 GMT 2024","Sat May 25 23:26:48 GMT 2024","1124","","","","","","get started link",""
"skipped","Sat May 25 23:26:53 GMT 2024","Sat May 25 23:26:53 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"skipped","Sat May 25 23:26:53 GMT 2024","Sat May 25 23:26:53 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sat May 25 23:26:46 GMT 2024","Sat May 25 23:26:47 GMT 2024","877","","","","","","@web Error validation",""
"failed","Sat May 25 23:26:43 GMT 2024","Sat May 25 23:26:44 GMT 2024","1243","","","","","","Child window handling",""
"failed","Sat May 25 23:26:52 GMT 2024","Sat May 25 23:26:53 GMT 2024","648","","","Home Page","","","validate the page title",""
"passed","Sat May 25 23:26:48 GMT 2024","Sat May 25 23:26:52 GMT 2024","3927","","","","","","@UI Locator",""
