"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1120","get started link","","Mon Dec 30 23:29:18 GMT 2024","passed","Mon Dec 30 23:29:19 GMT 2024","","","",""
"","1","validate the free link is visible or not","","Mon Dec 30 23:29:22 GMT 2024","skipped","Mon Dec 30 23:29:22 GMT 2024","Home Page","","",""
"","906","validation of screen shot","","Mon Dec 30 23:29:24 GMT 2024","failed","Mon Dec 30 23:29:24 GMT 2024","Demo page","","",""
"","1008","Child window handling","","Mon Dec 30 23:29:13 GMT 2024","failed","Mon Dec 30 23:29:14 GMT 2024","","","",""
"","908","Different types of locator","","Mon Dec 30 23:29:14 GMT 2024","failed","Mon Dec 30 23:29:15 GMT 2024","","","",""
"","1749","@web Error validation","","Mon Dec 30 23:29:16 GMT 2024","failed","Mon Dec 30 23:29:17 GMT 2024","","","",""
"","0","should admin radio button is present","","Mon Dec 30 23:29:22 GMT 2024","skipped","Mon Dec 30 23:29:22 GMT 2024","Home Page","","",""
"","879","validation","","Mon Dec 30 23:29:22 GMT 2024","failed","Mon Dec 30 23:29:23 GMT 2024","Demo page","","",""
"","649","validate the page title","","Mon Dec 30 23:29:21 GMT 2024","failed","Mon Dec 30 23:29:22 GMT 2024","Home Page","","",""
"","2506","@UI Locator","","Mon Dec 30 23:29:19 GMT 2024","passed","Mon Dec 30 23:29:21 GMT 2024","","","",""
