"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Sep 08 23:30:43 GMT 2024","Sun Sep 08 23:30:43 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Sun Sep 08 23:30:38 GMT 2024","Sun Sep 08 23:30:39 GMT 2024","1344","","","","","","get started link",""
"failed","Sun Sep 08 23:30:44 GMT 2024","Sun Sep 08 23:30:45 GMT 2024","838","","","Demo page","","","validation of screen shot",""
"skipped","Sun Sep 08 23:30:43 GMT 2024","Sun Sep 08 23:30:43 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Sun Sep 08 23:30:43 GMT 2024","Sun Sep 08 23:30:44 GMT 2024","838","","","Demo page","","","validation",""
"failed","Sun Sep 08 23:30:37 GMT 2024","Sun Sep 08 23:30:38 GMT 2024","828","","","","","","@web Error validation",""
"failed","Sun Sep 08 23:30:34 GMT 2024","Sun Sep 08 23:30:35 GMT 2024","923","","","","","","Child window handling",""
"failed","Sun Sep 08 23:30:36 GMT 2024","Sun Sep 08 23:30:36 GMT 2024","833","","","","","","Different types of locator",""
"failed","Sun Sep 08 23:30:42 GMT 2024","Sun Sep 08 23:30:43 GMT 2024","612","","","Home Page","","","validate the page title",""
"passed","Sun Sep 08 23:30:39 GMT 2024","Sun Sep 08 23:30:42 GMT 2024","2908","","","","","","@UI Locator",""
