"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should admin radio button is present","","Tue Feb 18 23:29:20 GMT 2025","skipped","Tue Feb 18 23:29:20 GMT 2025","Home Page","","",""
"","0","validate the free link is visible or not","","Tue Feb 18 23:29:20 GMT 2025","skipped","Tue Feb 18 23:29:20 GMT 2025","Home Page","","",""
"","1139","Child window handling","","Tue Feb 18 23:29:13 GMT 2025","failed","Tue Feb 18 23:29:14 GMT 2025","","","",""
"","871","Different types of locator","","Tue Feb 18 23:29:14 GMT 2025","failed","Tue Feb 18 23:29:15 GMT 2025","","","",""
"","898","@web Error validation","","Tue Feb 18 23:29:15 GMT 2025","failed","Tue Feb 18 23:29:16 GMT 2025","","","",""
"","876","validation of screen shot","","Tue Feb 18 23:29:22 GMT 2025","failed","Tue Feb 18 23:29:23 GMT 2025","Demo page","","",""
"","1752","@UI Locator","","Tue Feb 18 23:29:18 GMT 2025","passed","Tue Feb 18 23:29:20 GMT 2025","","","",""
"","876","validation","","Tue Feb 18 23:29:21 GMT 2025","failed","Tue Feb 18 23:29:21 GMT 2025","Demo page","","",""
"","1197","get started link","","Tue Feb 18 23:29:17 GMT 2025","passed","Tue Feb 18 23:29:18 GMT 2025","","","",""
"","606","validate the page title","","Tue Feb 18 23:29:20 GMT 2025","failed","Tue Feb 18 23:29:20 GMT 2025","Home Page","","",""
