"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","840","validation of screen shot","","Tue Dec 10 23:31:48 GMT 2024","failed","Tue Dec 10 23:31:49 GMT 2024","Demo page","","",""
"","1121","Different types of locator","","Tue Dec 10 23:31:40 GMT 2024","failed","Tue Dec 10 23:31:41 GMT 2024","","","",""
"","0","validate the free link is visible or not","","Tue Dec 10 23:31:46 GMT 2024","skipped","Tue Dec 10 23:31:46 GMT 2024","Home Page","","",""
"","967","Child window handling","","Tue Dec 10 23:31:39 GMT 2024","failed","Tue Dec 10 23:31:40 GMT 2024","","","",""
"","1","should admin radio button is present","","Tue Dec 10 23:31:46 GMT 2024","skipped","Tue Dec 10 23:31:46 GMT 2024","Home Page","","",""
"","606","validate the page title","","Tue Dec 10 23:31:46 GMT 2024","failed","Tue Dec 10 23:31:46 GMT 2024","Home Page","","",""
"","823","@web Error validation","","Tue Dec 10 23:31:42 GMT 2024","failed","Tue Dec 10 23:31:42 GMT 2024","","","",""
"","1225","get started link","","Tue Dec 10 23:31:43 GMT 2024","passed","Tue Dec 10 23:31:44 GMT 2024","","","",""
"","1827","@UI Locator","","Tue Dec 10 23:31:44 GMT 2024","passed","Tue Dec 10 23:31:46 GMT 2024","","","",""
"","848","validation","","Tue Dec 10 23:31:47 GMT 2024","failed","Tue Dec 10 23:31:48 GMT 2024","Demo page","","",""
