"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 05 23:26:56 GMT 2024","Sun May 05 23:27:02 GMT 2024","6208","","","Demo page","","","validation",""
"passed","Sun May 05 23:26:34 GMT 2024","Sun May 05 23:26:40 GMT 2024","5906","","","","","","Child window handling",""
"passed","Sun May 05 23:26:47 GMT 2024","Sun May 05 23:26:48 GMT 2024","1441","","","","","","get started link",""
"passed","Sun May 05 23:26:52 GMT 2024","Sun May 05 23:26:55 GMT 2024","2444","","","Home Page","","","validate the page title",""
"passed","Sun May 05 23:26:48 GMT 2024","Sun May 05 23:26:52 GMT 2024","3761","","","","","","@UI Locator",""
"passed","Sun May 05 23:26:43 GMT 2024","Sun May 05 23:26:47 GMT 2024","3938","","","","","","@web Error validation",""
"passed","Sun May 05 23:26:40 GMT 2024","Sun May 05 23:26:43 GMT 2024","3501","","","","","","Different types of locator",""
"passed","Sun May 05 23:26:55 GMT 2024","Sun May 05 23:26:56 GMT 2024","741","","","Home Page","","","should admin radio button is present",""
"passed","Sun May 05 23:26:55 GMT 2024","Sun May 05 23:26:55 GMT 2024","704","","","Home Page","","","validate the free link is visible or not",""
"passed","Sun May 05 23:27:02 GMT 2024","Sun May 05 23:27:09 GMT 2024","6608","","","Demo page","","","validation of screen shot",""
