"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","854","Different types of locator","","Thu Mar 06 23:30:40 GMT 2025","failed","Thu Mar 06 23:30:40 GMT 2025","","","",""
"","1766","@UI Locator","","Thu Mar 06 23:30:43 GMT 2025","passed","Thu Mar 06 23:30:45 GMT 2025","","","",""
"","857","@web Error validation","","Thu Mar 06 23:30:41 GMT 2025","failed","Thu Mar 06 23:30:42 GMT 2025","","","",""
"","1144","get started link","","Thu Mar 06 23:30:42 GMT 2025","passed","Thu Mar 06 23:30:43 GMT 2025","","","",""
"","0","should admin radio button is present","","Thu Mar 06 23:30:45 GMT 2025","skipped","Thu Mar 06 23:30:45 GMT 2025","Home Page","","",""
"","0","validate the free link is visible or not","","Thu Mar 06 23:30:45 GMT 2025","skipped","Thu Mar 06 23:30:45 GMT 2025","Home Page","","",""
"","891","validation","","Thu Mar 06 23:30:46 GMT 2025","failed","Thu Mar 06 23:30:47 GMT 2025","Demo page","","",""
"","592","validate the page title","","Thu Mar 06 23:30:45 GMT 2025","failed","Thu Mar 06 23:30:45 GMT 2025","Home Page","","",""
"","846","validation of screen shot","","Thu Mar 06 23:30:47 GMT 2025","failed","Thu Mar 06 23:30:48 GMT 2025","Demo page","","",""
"","1117","Child window handling","","Thu Mar 06 23:30:38 GMT 2025","failed","Thu Mar 06 23:30:39 GMT 2025","","","",""
