"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Sep 20 23:29:08 GMT 2024","Fri Sep 20 23:29:09 GMT 2024","819","","","","","","@web Error validation",""
"passed","Fri Sep 20 23:29:10 GMT 2024","Fri Sep 20 23:29:13 GMT 2024","3013","","","","","","@UI Locator",""
"failed","Fri Sep 20 23:29:06 GMT 2024","Fri Sep 20 23:29:07 GMT 2024","946","","","","","","Child window handling",""
"skipped","Fri Sep 20 23:29:14 GMT 2024","Fri Sep 20 23:29:14 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Fri Sep 20 23:29:14 GMT 2024","Fri Sep 20 23:29:15 GMT 2024","798","","","Demo page","","","validation",""
"failed","Fri Sep 20 23:29:15 GMT 2024","Fri Sep 20 23:29:16 GMT 2024","800","","","Demo page","","","validation of screen shot",""
"skipped","Fri Sep 20 23:29:14 GMT 2024","Fri Sep 20 23:29:14 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"passed","Fri Sep 20 23:29:09 GMT 2024","Fri Sep 20 23:29:10 GMT 2024","1170","","","","","","get started link",""
"failed","Fri Sep 20 23:29:07 GMT 2024","Fri Sep 20 23:29:08 GMT 2024","811","","","","","","Different types of locator",""
"failed","Fri Sep 20 23:29:13 GMT 2024","Fri Sep 20 23:29:14 GMT 2024","597","","","Home Page","","","validate the page title",""
