"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 07 23:26:51 GMT 2024","Sun Apr 07 23:26:55 GMT 2024","4004","","","","","","@web Error validation",""
"passed","Sun Apr 07 23:26:55 GMT 2024","Sun Apr 07 23:26:56 GMT 2024","1371","","","","","","get started link",""
"passed","Sun Apr 07 23:27:04 GMT 2024","Sun Apr 07 23:27:10 GMT 2024","6702","","","Demo page","","","validation",""
"passed","Sun Apr 07 23:27:03 GMT 2024","Sun Apr 07 23:27:04 GMT 2024","711","","","Home Page","","","should admin radio button is present",""
"passed","Sun Apr 07 23:27:10 GMT 2024","Sun Apr 07 23:27:16 GMT 2024","5941","","","Demo page","","","validation of screen shot",""
"passed","Sun Apr 07 23:26:40 GMT 2024","Sun Apr 07 23:26:47 GMT 2024","7095","","","","","","Child window handling",""
"passed","Sun Apr 07 23:27:00 GMT 2024","Sun Apr 07 23:27:02 GMT 2024","2406","","","Home Page","","","validate the page title",""
"passed","Sun Apr 07 23:27:02 GMT 2024","Sun Apr 07 23:27:03 GMT 2024","712","","","Home Page","","","validate the free link is visible or not",""
"passed","Sun Apr 07 23:26:56 GMT 2024","Sun Apr 07 23:27:00 GMT 2024","3854","","","","","","@UI Locator",""
"passed","Sun Apr 07 23:26:47 GMT 2024","Sun Apr 07 23:26:51 GMT 2024","3639","","","","","","Different types of locator",""
