"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 17 23:26:57 GMT 2024","Wed Apr 17 23:26:57 GMT 2024","725","","","Home Page","","","validate the free link is visible or not",""
"passed","Wed Apr 17 23:26:57 GMT 2024","Wed Apr 17 23:26:58 GMT 2024","738","","","Home Page","","","should admin radio button is present",""
"passed","Wed Apr 17 23:26:49 GMT 2024","Wed Apr 17 23:26:50 GMT 2024","1351","","","","","","get started link",""
"passed","Wed Apr 17 23:26:58 GMT 2024","Wed Apr 17 23:27:04 GMT 2024","6152","","","Demo page","","","validation",""
"passed","Wed Apr 17 23:26:45 GMT 2024","Wed Apr 17 23:26:49 GMT 2024","3958","","","","","","@web Error validation",""
"passed","Wed Apr 17 23:27:04 GMT 2024","Wed Apr 17 23:27:11 GMT 2024","6585","","","Demo page","","","validation of screen shot",""
"passed","Wed Apr 17 23:26:41 GMT 2024","Wed Apr 17 23:26:45 GMT 2024","3698","","","","","","Different types of locator",""
"passed","Wed Apr 17 23:26:50 GMT 2024","Wed Apr 17 23:26:54 GMT 2024","3941","","","","","","@UI Locator",""
"passed","Wed Apr 17 23:26:54 GMT 2024","Wed Apr 17 23:26:57 GMT 2024","2413","","","Home Page","","","validate the page title",""
"passed","Wed Apr 17 23:26:36 GMT 2024","Wed Apr 17 23:26:41 GMT 2024","5309","","","","","","Child window handling",""
