"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Aug 09 23:27:49 GMT 2024","Fri Aug 09 23:27:49 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Fri Aug 09 23:27:40 GMT 2024","Fri Aug 09 23:27:42 GMT 2024","2105","","","","","","Child window handling",""
"failed","Fri Aug 09 23:27:51 GMT 2024","Fri Aug 09 23:27:52 GMT 2024","853","","","Demo page","","","validation of screen shot",""
"failed","Fri Aug 09 23:27:42 GMT 2024","Fri Aug 09 23:27:43 GMT 2024","837","","","","","","Different types of locator",""
"failed","Fri Aug 09 23:27:49 GMT 2024","Fri Aug 09 23:27:49 GMT 2024","599","","","Home Page","","","validate the page title",""
"passed","Fri Aug 09 23:27:45 GMT 2024","Fri Aug 09 23:27:46 GMT 2024","1230","","","","","","get started link",""
"skipped","Fri Aug 09 23:27:49 GMT 2024","Fri Aug 09 23:27:49 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Fri Aug 09 23:27:50 GMT 2024","Fri Aug 09 23:27:51 GMT 2024","832","","","Demo page","","","validation",""
"passed","Fri Aug 09 23:27:46 GMT 2024","Fri Aug 09 23:27:49 GMT 2024","2932","","","","","","@UI Locator",""
"failed","Fri Aug 09 23:27:44 GMT 2024","Fri Aug 09 23:27:44 GMT 2024","861","","","","","","@web Error validation",""
