"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 15 23:26:58 GMT 2024","Sat Jun 15 23:26:59 GMT 2024","1071","","","","","","get started link",""
"failed","Sat Jun 15 23:27:05 GMT 2024","Sat Jun 15 23:27:06 GMT 2024","887","","","Demo page","","","validation",""
"skipped","Sat Jun 15 23:27:05 GMT 2024","Sat Jun 15 23:27:05 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sat Jun 15 23:27:04 GMT 2024","Sat Jun 15 23:27:05 GMT 2024","652","","","Home Page","","","validate the page title",""
"failed","Sat Jun 15 23:27:06 GMT 2024","Sat Jun 15 23:27:07 GMT 2024","879","","","Demo page","","","validation of screen shot",""
"failed","Sat Jun 15 23:26:57 GMT 2024","Sat Jun 15 23:26:58 GMT 2024","912","","","","","","@web Error validation",""
"failed","Sat Jun 15 23:26:54 GMT 2024","Sat Jun 15 23:26:55 GMT 2024","1601","","","","","","Child window handling",""
"skipped","Sat Jun 15 23:27:05 GMT 2024","Sat Jun 15 23:27:05 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"passed","Sat Jun 15 23:26:59 GMT 2024","Sat Jun 15 23:27:04 GMT 2024","5111","","","","","","@UI Locator",""
"failed","Sat Jun 15 23:26:56 GMT 2024","Sat Jun 15 23:26:56 GMT 2024","891","","","","","","Different types of locator",""
