"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 09 23:29:58 GMT 2024","Tue Jul 09 23:30:00 GMT 2024","2853","","","","","","@UI Locator",""
"failed","Tue Jul 09 23:29:54 GMT 2024","Tue Jul 09 23:29:55 GMT 2024","830","","","","","","Different types of locator",""
"failed","Tue Jul 09 23:30:03 GMT 2024","Tue Jul 09 23:30:03 GMT 2024","864","","","Demo page","","","validation of screen shot",""
"failed","Tue Jul 09 23:30:00 GMT 2024","Tue Jul 09 23:30:01 GMT 2024","594","","","Home Page","","","validate the page title",""
"failed","Tue Jul 09 23:29:53 GMT 2024","Tue Jul 09 23:29:54 GMT 2024","904","","","","","","Child window handling",""
"passed","Tue Jul 09 23:29:57 GMT 2024","Tue Jul 09 23:29:58 GMT 2024","1116","","","","","","get started link",""
"failed","Tue Jul 09 23:29:55 GMT 2024","Tue Jul 09 23:29:56 GMT 2024","841","","","","","","@web Error validation",""
"skipped","Tue Jul 09 23:30:01 GMT 2024","Tue Jul 09 23:30:01 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"skipped","Tue Jul 09 23:30:01 GMT 2024","Tue Jul 09 23:30:01 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Tue Jul 09 23:30:01 GMT 2024","Tue Jul 09 23:30:02 GMT 2024","848","","","Demo page","","","validation",""
