"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 16 23:26:46 GMT 2024","Thu May 16 23:26:49 GMT 2024","3850","","","","","","Child window handling",""
"passed","Thu May 16 23:26:53 GMT 2024","Thu May 16 23:26:57 GMT 2024","4059","","","","","","@web Error validation",""
"passed","Thu May 16 23:27:03 GMT 2024","Thu May 16 23:27:05 GMT 2024","2411","","","Home Page","","","validate the page title",""
"passed","Thu May 16 23:26:49 GMT 2024","Thu May 16 23:26:53 GMT 2024","3263","","","","","","Different types of locator",""
"passed","Thu May 16 23:27:06 GMT 2024","Thu May 16 23:27:07 GMT 2024","750","","","Home Page","","","should admin radio button is present",""
"passed","Thu May 16 23:27:13 GMT 2024","Thu May 16 23:27:19 GMT 2024","6264","","","Demo page","","","validation of screen shot",""
"passed","Thu May 16 23:27:05 GMT 2024","Thu May 16 23:27:06 GMT 2024","723","","","Home Page","","","validate the free link is visible or not",""
"passed","Thu May 16 23:27:07 GMT 2024","Thu May 16 23:27:13 GMT 2024","5895","","","Demo page","","","validation",""
"passed","Thu May 16 23:26:59 GMT 2024","Thu May 16 23:27:03 GMT 2024","4246","","","","","","@UI Locator",""
"passed","Thu May 16 23:26:57 GMT 2024","Thu May 16 23:26:59 GMT 2024","1957","","","","","","get started link",""
