"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Aug 15 23:28:32 GMT 2024","Thu Aug 15 23:28:33 GMT 2024","1047","","","","","","Child window handling",""
"failed","Thu Aug 15 23:28:34 GMT 2024","Thu Aug 15 23:28:35 GMT 2024","892","","","","","","@web Error validation",""
"failed","Thu Aug 15 23:28:44 GMT 2024","Thu Aug 15 23:28:45 GMT 2024","913","","","Demo page","","","validation of screen shot",""
"failed","Thu Aug 15 23:28:42 GMT 2024","Thu Aug 15 23:28:42 GMT 2024","654","","","Home Page","","","validate the page title",""
"failed","Thu Aug 15 23:28:43 GMT 2024","Thu Aug 15 23:28:44 GMT 2024","912","","","Demo page","","","validation",""
"skipped","Thu Aug 15 23:28:42 GMT 2024","Thu Aug 15 23:28:42 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"passed","Thu Aug 15 23:28:36 GMT 2024","Thu Aug 15 23:28:37 GMT 2024","1131","","","","","","get started link",""
"failed","Thu Aug 15 23:28:33 GMT 2024","Thu Aug 15 23:28:34 GMT 2024","900","","","","","","Different types of locator",""
"passed","Thu Aug 15 23:28:37 GMT 2024","Thu Aug 15 23:28:42 GMT 2024","5009","","","","","","@UI Locator",""
"skipped","Thu Aug 15 23:28:42 GMT 2024","Thu Aug 15 23:28:42 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
