"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 04 23:27:04 GMT 2024","Sat May 04 23:27:11 GMT 2024","6545","","","Demo page","","","validation of screen shot",""
"passed","Sat May 04 23:26:51 GMT 2024","Sat May 04 23:26:55 GMT 2024","3465","","","","","","@UI Locator",""
"passed","Sat May 04 23:26:58 GMT 2024","Sat May 04 23:26:58 GMT 2024","688","","","Home Page","","","should admin radio button is present",""
"passed","Sat May 04 23:26:55 GMT 2024","Sat May 04 23:26:57 GMT 2024","2301","","","Home Page","","","validate the page title",""
"passed","Sat May 04 23:26:57 GMT 2024","Sat May 04 23:26:58 GMT 2024","770","","","Home Page","","","validate the free link is visible or not",""
"passed","Sat May 04 23:26:42 GMT 2024","Sat May 04 23:26:46 GMT 2024","3443","","","","","","Different types of locator",""
"passed","Sat May 04 23:26:37 GMT 2024","Sat May 04 23:26:42 GMT 2024","5116","","","","","","Child window handling",""
"passed","Sat May 04 23:26:46 GMT 2024","Sat May 04 23:26:50 GMT 2024","3895","","","","","","@web Error validation",""
"passed","Sat May 04 23:26:58 GMT 2024","Sat May 04 23:27:04 GMT 2024","5894","","","Demo page","","","validation",""
"passed","Sat May 04 23:26:50 GMT 2024","Sat May 04 23:26:51 GMT 2024","1337","","","","","","get started link",""
