"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 29 23:26:58 GMT 2024","Thu Feb 29 23:27:04 GMT 2024","5732","","","Demo page","","","validation of screen shot",""
"passed","Thu Feb 29 23:26:30 GMT 2024","Thu Feb 29 23:26:35 GMT 2024","5213","","","","","","Child window handling",""
"passed","Thu Feb 29 23:26:52 GMT 2024","Thu Feb 29 23:26:58 GMT 2024","5672","","","Demo page","","","validation",""
"passed","Thu Feb 29 23:26:52 GMT 2024","Thu Feb 29 23:26:52 GMT 2024","667","","","Home Page","","","should admin radio button is present",""
"passed","Thu Feb 29 23:26:45 GMT 2024","Thu Feb 29 23:26:49 GMT 2024","3801","","","","","","@UI Locator",""
"passed","Thu Feb 29 23:26:39 GMT 2024","Thu Feb 29 23:26:43 GMT 2024","4195","","","","","","@web Error validation",""
"passed","Thu Feb 29 23:26:35 GMT 2024","Thu Feb 29 23:26:39 GMT 2024","3503","","","","","","Different types of locator",""
"passed","Thu Feb 29 23:26:51 GMT 2024","Thu Feb 29 23:26:52 GMT 2024","671","","","Home Page","","","validate the free link is visible or not",""
"passed","Thu Feb 29 23:26:43 GMT 2024","Thu Feb 29 23:26:45 GMT 2024","1989","","","","","","get started link",""
"passed","Thu Feb 29 23:26:49 GMT 2024","Thu Feb 29 23:26:51 GMT 2024","2441","","","Home Page","","","validate the page title",""
