"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2317","@UI Locator","","Fri Jan 24 23:28:45 GMT 2025","passed","Fri Jan 24 23:28:48 GMT 2025","","","",""
"","0","should admin radio button is present","","Fri Jan 24 23:28:48 GMT 2025","skipped","Fri Jan 24 23:28:48 GMT 2025","Home Page","","",""
"","591","validate the page title","","Fri Jan 24 23:28:48 GMT 2025","failed","Fri Jan 24 23:28:48 GMT 2025","Home Page","","",""
"","819","validation","","Fri Jan 24 23:28:48 GMT 2025","failed","Fri Jan 24 23:28:49 GMT 2025","Demo page","","",""
"","792","Different types of locator","","Fri Jan 24 23:28:42 GMT 2025","failed","Fri Jan 24 23:28:43 GMT 2025","","","",""
"","787","@web Error validation","","Fri Jan 24 23:28:43 GMT 2025","failed","Fri Jan 24 23:28:44 GMT 2025","","","",""
"","898","Child window handling","","Fri Jan 24 23:28:41 GMT 2025","failed","Fri Jan 24 23:28:42 GMT 2025","","","",""
"","1097","get started link","","Fri Jan 24 23:28:44 GMT 2025","passed","Fri Jan 24 23:28:45 GMT 2025","","","",""
"","805","validation of screen shot","","Fri Jan 24 23:28:50 GMT 2025","failed","Fri Jan 24 23:28:50 GMT 2025","Demo page","","",""
"","0","validate the free link is visible or not","","Fri Jan 24 23:28:48 GMT 2025","skipped","Fri Jan 24 23:28:48 GMT 2025","Home Page","","",""
