"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","620","validate the page title","","Sun Mar 02 23:29:29 GMT 2025","failed","Sun Mar 02 23:29:30 GMT 2025","Home Page","","",""
"","1","validate the free link is visible or not","","Sun Mar 02 23:29:30 GMT 2025","skipped","Sun Mar 02 23:29:30 GMT 2025","Home Page","","",""
"","857","validation","","Sun Mar 02 23:29:30 GMT 2025","failed","Sun Mar 02 23:29:31 GMT 2025","Demo page","","",""
"","1760","@UI Locator","","Sun Mar 02 23:29:27 GMT 2025","passed","Sun Mar 02 23:29:29 GMT 2025","","","",""
"","990","get started link","","Sun Mar 02 23:29:26 GMT 2025","passed","Sun Mar 02 23:29:27 GMT 2025","","","",""
"","835","validation of screen shot","","Sun Mar 02 23:29:31 GMT 2025","failed","Sun Mar 02 23:29:32 GMT 2025","Demo page","","",""
"","864","@web Error validation","","Sun Mar 02 23:29:25 GMT 2025","failed","Sun Mar 02 23:29:26 GMT 2025","","","",""
"","846","Different types of locator","","Sun Mar 02 23:29:24 GMT 2025","failed","Sun Mar 02 23:29:25 GMT 2025","","","",""
"","952","Child window handling","","Sun Mar 02 23:29:23 GMT 2025","failed","Sun Mar 02 23:29:24 GMT 2025","","","",""
"","0","should admin radio button is present","","Sun Mar 02 23:29:30 GMT 2025","skipped","Sun Mar 02 23:29:30 GMT 2025","Home Page","","",""
