"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 23:27:28 GMT 2024","Tue Mar 26 23:27:32 GMT 2024","3935","","","","","","@web Error validation",""
"passed","Tue Mar 26 23:27:21 GMT 2024","Tue Mar 26 23:27:25 GMT 2024","4065","","","","","","Child window handling",""
"passed","Tue Mar 26 23:27:37 GMT 2024","Tue Mar 26 23:27:40 GMT 2024","2411","","","Home Page","","","validate the page title",""
"passed","Tue Mar 26 23:27:46 GMT 2024","Tue Mar 26 23:27:52 GMT 2024","5988","","","Demo page","","","validation of screen shot",""
"passed","Tue Mar 26 23:27:41 GMT 2024","Tue Mar 26 23:27:46 GMT 2024","5193","","","Demo page","","","validation",""
"passed","Tue Mar 26 23:27:32 GMT 2024","Tue Mar 26 23:27:34 GMT 2024","1346","","","","","","get started link",""
"passed","Tue Mar 26 23:27:40 GMT 2024","Tue Mar 26 23:27:41 GMT 2024","808","","","Home Page","","","should admin radio button is present",""
"passed","Tue Mar 26 23:27:34 GMT 2024","Tue Mar 26 23:27:37 GMT 2024","3563","","","","","","@UI Locator",""
"passed","Tue Mar 26 23:27:40 GMT 2024","Tue Mar 26 23:27:40 GMT 2024","803","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue Mar 26 23:27:25 GMT 2024","Tue Mar 26 23:27:28 GMT 2024","3334","","","","","","Different types of locator",""
