"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 23:27:19 GMT 2024","Tue Jan 16 23:27:25 GMT 2024","6646","","","Demo page","","","validation of screen shot",""
"passed","Tue Jan 16 23:27:13 GMT 2024","Tue Jan 16 23:27:19 GMT 2024","6206","","","Demo page","","","validation",""
"passed","Tue Jan 16 23:26:48 GMT 2024","Tue Jan 16 23:26:53 GMT 2024","5330","","","","","","Child window handling",""
"passed","Tue Jan 16 23:27:11 GMT 2024","Tue Jan 16 23:27:12 GMT 2024","767","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue Jan 16 23:26:53 GMT 2024","Tue Jan 16 23:26:58 GMT 2024","5305","","","","","","Different types of locator",""
"passed","Tue Jan 16 23:27:02 GMT 2024","Tue Jan 16 23:27:04 GMT 2024","1608","","","","","","get started link",""
"passed","Tue Jan 16 23:27:04 GMT 2024","Tue Jan 16 23:27:09 GMT 2024","4615","","","","","","@UI Locator",""
"passed","Tue Jan 16 23:27:12 GMT 2024","Tue Jan 16 23:27:13 GMT 2024","756","","","Home Page","","","should admin radio button is present",""
"passed","Tue Jan 16 23:27:09 GMT 2024","Tue Jan 16 23:27:11 GMT 2024","2423","","","Home Page","","","validate the page title",""
"passed","Tue Jan 16 23:26:58 GMT 2024","Tue Jan 16 23:27:02 GMT 2024","4036","","","","","","@web Error validation",""
