"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 08 23:27:09 GMT 2024","Thu Feb 08 23:27:16 GMT 2024","6886","","","Demo page","","","validation of screen shot",""
"passed","Thu Feb 08 23:26:41 GMT 2024","Thu Feb 08 23:26:45 GMT 2024","4563","","","","","","Child window handling",""
"passed","Thu Feb 08 23:26:49 GMT 2024","Thu Feb 08 23:26:53 GMT 2024","3964","","","","","","@web Error validation",""
"passed","Thu Feb 08 23:27:02 GMT 2024","Thu Feb 08 23:27:03 GMT 2024","778","","","Home Page","","","should admin radio button is present",""
"passed","Thu Feb 08 23:26:45 GMT 2024","Thu Feb 08 23:26:49 GMT 2024","3446","","","","","","Different types of locator",""
"passed","Thu Feb 08 23:27:01 GMT 2024","Thu Feb 08 23:27:02 GMT 2024","740","","","Home Page","","","validate the free link is visible or not",""
"passed","Thu Feb 08 23:26:59 GMT 2024","Thu Feb 08 23:27:01 GMT 2024","2396","","","Home Page","","","validate the page title",""
"passed","Thu Feb 08 23:26:54 GMT 2024","Thu Feb 08 23:26:59 GMT 2024","4782","","","","","","@UI Locator",""
"passed","Thu Feb 08 23:27:03 GMT 2024","Thu Feb 08 23:27:09 GMT 2024","6259","","","Demo page","","","validation",""
"passed","Thu Feb 08 23:26:53 GMT 2024","Thu Feb 08 23:26:54 GMT 2024","1321","","","","","","get started link",""
