"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1102","Child window handling","","Sun Feb 09 23:29:12 GMT 2025","failed","Sun Feb 09 23:29:14 GMT 2025","","","",""
"","608","validate the page title","","Sun Feb 09 23:29:19 GMT 2025","failed","Sun Feb 09 23:29:20 GMT 2025","Home Page","","",""
"","1","should admin radio button is present","","Sun Feb 09 23:29:20 GMT 2025","skipped","Sun Feb 09 23:29:20 GMT 2025","Home Page","","",""
"","896","validation","","Sun Feb 09 23:29:20 GMT 2025","failed","Sun Feb 09 23:29:21 GMT 2025","Demo page","","",""
"","885","Different types of locator","","Sun Feb 09 23:29:14 GMT 2025","failed","Sun Feb 09 23:29:15 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Sun Feb 09 23:29:20 GMT 2025","skipped","Sun Feb 09 23:29:20 GMT 2025","Home Page","","",""
"","1116","get started link","","Sun Feb 09 23:29:16 GMT 2025","passed","Sun Feb 09 23:29:17 GMT 2025","","","",""
"","871","@web Error validation","","Sun Feb 09 23:29:15 GMT 2025","failed","Sun Feb 09 23:29:16 GMT 2025","","","",""
"","881","validation of screen shot","","Sun Feb 09 23:29:21 GMT 2025","failed","Sun Feb 09 23:29:22 GMT 2025","Demo page","","",""
"","1634","@UI Locator","","Sun Feb 09 23:29:17 GMT 2025","passed","Sun Feb 09 23:29:19 GMT 2025","","","",""
