"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 09 23:30:53 GMT 2024","Wed Oct 09 23:30:55 GMT 2024","2253","","","","","","@UI Locator",""
"failed","Wed Oct 09 23:30:48 GMT 2024","Wed Oct 09 23:30:49 GMT 2024","1022","","","","","","Child window handling",""
"skipped","Wed Oct 09 23:30:56 GMT 2024","Wed Oct 09 23:30:56 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Wed Oct 09 23:30:52 GMT 2024","Wed Oct 09 23:30:53 GMT 2024","1086","","","","","","get started link",""
"skipped","Wed Oct 09 23:30:56 GMT 2024","Wed Oct 09 23:30:56 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Wed Oct 09 23:30:55 GMT 2024","Wed Oct 09 23:30:56 GMT 2024","649","","","Home Page","","","validate the page title",""
"failed","Wed Oct 09 23:30:51 GMT 2024","Wed Oct 09 23:30:52 GMT 2024","898","","","","","","@web Error validation",""
"failed","Wed Oct 09 23:30:50 GMT 2024","Wed Oct 09 23:30:51 GMT 2024","905","","","","","","Different types of locator",""
"failed","Wed Oct 09 23:30:58 GMT 2024","Wed Oct 09 23:30:58 GMT 2024","888","","","Demo page","","","validation of screen shot",""
"failed","Wed Oct 09 23:30:56 GMT 2024","Wed Oct 09 23:30:57 GMT 2024","894","","","Demo page","","","validation",""
