"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 08 23:27:15 GMT 2024","Wed May 08 23:27:20 GMT 2024","4380","","","","","","Child window handling",""
"passed","Wed May 08 23:27:43 GMT 2024","Wed May 08 23:27:49 GMT 2024","6067","","","Demo page","","","validation of screen shot",""
"passed","Wed May 08 23:27:35 GMT 2024","Wed May 08 23:27:36 GMT 2024","830","","","Home Page","","","validate the free link is visible or not",""
"passed","Wed May 08 23:27:20 GMT 2024","Wed May 08 23:27:23 GMT 2024","3201","","","","","","Different types of locator",""
"passed","Wed May 08 23:27:33 GMT 2024","Wed May 08 23:27:35 GMT 2024","2563","","","Home Page","","","validate the page title",""
"passed","Wed May 08 23:27:27 GMT 2024","Wed May 08 23:27:29 GMT 2024","1614","","","","","","get started link",""
"passed","Wed May 08 23:27:23 GMT 2024","Wed May 08 23:27:27 GMT 2024","4062","","","","","","@web Error validation",""
"passed","Wed May 08 23:27:29 GMT 2024","Wed May 08 23:27:33 GMT 2024","3892","","","","","","@UI Locator",""
"passed","Wed May 08 23:27:36 GMT 2024","Wed May 08 23:27:37 GMT 2024","789","","","Home Page","","","should admin radio button is present",""
"passed","Wed May 08 23:27:37 GMT 2024","Wed May 08 23:27:43 GMT 2024","5739","","","Demo page","","","validation",""
