"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1038","Child window handling","","Fri Mar 14 23:32:04 GMT 2025","failed","Fri Mar 14 23:32:05 GMT 2025","","","",""
"","1","should admin radio button is present","","Fri Mar 14 23:32:11 GMT 2025","skipped","Fri Mar 14 23:32:11 GMT 2025","Home Page","","",""
"","1007","get started link","","Fri Mar 14 23:32:08 GMT 2025","passed","Fri Mar 14 23:32:09 GMT 2025","","","",""
"","838","@web Error validation","","Fri Mar 14 23:32:07 GMT 2025","failed","Fri Mar 14 23:32:08 GMT 2025","","","",""
"","1","validate the free link is visible or not","","Fri Mar 14 23:32:11 GMT 2025","skipped","Fri Mar 14 23:32:11 GMT 2025","Home Page","","",""
"","850","Different types of locator","","Fri Mar 14 23:32:06 GMT 2025","failed","Fri Mar 14 23:32:06 GMT 2025","","","",""
"","797","validate the page title","","Fri Mar 14 23:32:11 GMT 2025","failed","Fri Mar 14 23:32:11 GMT 2025","Home Page","","",""
"","868","validation","","Fri Mar 14 23:32:12 GMT 2025","failed","Fri Mar 14 23:32:13 GMT 2025","Demo page","","",""
"","861","validation of screen shot","","Fri Mar 14 23:32:13 GMT 2025","failed","Fri Mar 14 23:32:14 GMT 2025","Demo page","","",""
"","1712","@UI Locator","","Fri Mar 14 23:32:09 GMT 2025","passed","Fri Mar 14 23:32:11 GMT 2025","","","",""
