"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jul 27 23:30:17 GMT 2024","Sat Jul 27 23:30:17 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sat Jul 27 23:30:08 GMT 2024","Sat Jul 27 23:30:09 GMT 2024","886","","","","","","Different types of locator",""
"failed","Sat Jul 27 23:30:07 GMT 2024","Sat Jul 27 23:30:08 GMT 2024","1028","","","","","","Child window handling",""
"failed","Sat Jul 27 23:30:18 GMT 2024","Sat Jul 27 23:30:19 GMT 2024","882","","","Demo page","","","validation",""
"passed","Sat Jul 27 23:30:10 GMT 2024","Sat Jul 27 23:30:11 GMT 2024","1167","","","","","","get started link",""
"failed","Sat Jul 27 23:30:09 GMT 2024","Sat Jul 27 23:30:10 GMT 2024","905","","","","","","@web Error validation",""
"skipped","Sat Jul 27 23:30:17 GMT 2024","Sat Jul 27 23:30:17 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"passed","Sat Jul 27 23:30:11 GMT 2024","Sat Jul 27 23:30:17 GMT 2024","5339","","","","","","@UI Locator",""
"failed","Sat Jul 27 23:30:17 GMT 2024","Sat Jul 27 23:30:17 GMT 2024","642","","","Home Page","","","validate the page title",""
"failed","Sat Jul 27 23:30:19 GMT 2024","Sat Jul 27 23:30:20 GMT 2024","906","","","Demo page","","","validation of screen shot",""
