"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Sep 01 23:28:05 GMT 2024","Sun Sep 01 23:28:07 GMT 2024","2434","","","","","","Child window handling",""
"failed","Sun Sep 01 23:28:15 GMT 2024","Sun Sep 01 23:28:16 GMT 2024","899","","","Demo page","","","validation",""
"skipped","Sun Sep 01 23:28:15 GMT 2024","Sun Sep 01 23:28:15 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sun Sep 01 23:28:17 GMT 2024","Sun Sep 01 23:28:18 GMT 2024","880","","","Demo page","","","validation of screen shot",""
"passed","Sun Sep 01 23:28:10 GMT 2024","Sun Sep 01 23:28:11 GMT 2024","1188","","","","","","get started link",""
"failed","Sun Sep 01 23:28:15 GMT 2024","Sun Sep 01 23:28:15 GMT 2024","622","","","Home Page","","","validate the page title",""
"failed","Sun Sep 01 23:28:07 GMT 2024","Sun Sep 01 23:28:08 GMT 2024","887","","","","","","Different types of locator",""
"skipped","Sun Sep 01 23:28:15 GMT 2024","Sun Sep 01 23:28:15 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Sun Sep 01 23:28:08 GMT 2024","Sun Sep 01 23:28:09 GMT 2024","890","","","","","","@web Error validation",""
"passed","Sun Sep 01 23:28:11 GMT 2024","Sun Sep 01 23:28:15 GMT 2024","3733","","","","","","@UI Locator",""
