"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","874","validation of screen shot","","Mon Feb 10 23:31:14 GMT 2025","failed","Mon Feb 10 23:31:14 GMT 2025","Demo page","","",""
"","855","validation","","Mon Feb 10 23:31:12 GMT 2025","failed","Mon Feb 10 23:31:13 GMT 2025","Demo page","","",""
"","1732","@UI Locator","","Mon Feb 10 23:31:10 GMT 2025","passed","Mon Feb 10 23:31:12 GMT 2025","","","",""
"","877","@web Error validation","","Mon Feb 10 23:31:07 GMT 2025","failed","Mon Feb 10 23:31:08 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Mon Feb 10 23:31:12 GMT 2025","skipped","Mon Feb 10 23:31:12 GMT 2025","Home Page","","",""
"","0","should admin radio button is present","","Mon Feb 10 23:31:12 GMT 2025","skipped","Mon Feb 10 23:31:12 GMT 2025","Home Page","","",""
"","613","validate the page title","","Mon Feb 10 23:31:12 GMT 2025","failed","Mon Feb 10 23:31:12 GMT 2025","Home Page","","",""
"","1096","get started link","","Mon Feb 10 23:31:09 GMT 2025","passed","Mon Feb 10 23:31:10 GMT 2025","","","",""
"","870","Different types of locator","","Mon Feb 10 23:31:06 GMT 2025","failed","Mon Feb 10 23:31:07 GMT 2025","","","",""
"","2134","Child window handling","","Mon Feb 10 23:31:04 GMT 2025","failed","Mon Feb 10 23:31:06 GMT 2025","","","",""
