"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Sep 06 23:31:50 GMT 2024","Fri Sep 06 23:31:50 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Fri Sep 06 23:31:40 GMT 2024","Fri Sep 06 23:31:41 GMT 2024","955","","","","","","Child window handling",""
"skipped","Fri Sep 06 23:31:50 GMT 2024","Fri Sep 06 23:31:50 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Fri Sep 06 23:31:45 GMT 2024","Fri Sep 06 23:31:49 GMT 2024","4200","","","","","","@UI Locator",""
"failed","Fri Sep 06 23:31:52 GMT 2024","Fri Sep 06 23:31:53 GMT 2024","955","","","Demo page","","","validation of screen shot",""
"failed","Fri Sep 06 23:31:49 GMT 2024","Fri Sep 06 23:31:50 GMT 2024","648","","","Home Page","","","validate the page title",""
"failed","Fri Sep 06 23:31:43 GMT 2024","Fri Sep 06 23:31:44 GMT 2024","898","","","","","","@web Error validation",""
"failed","Fri Sep 06 23:31:42 GMT 2024","Fri Sep 06 23:31:43 GMT 2024","895","","","","","","Different types of locator",""
"passed","Fri Sep 06 23:31:44 GMT 2024","Fri Sep 06 23:31:45 GMT 2024","1158","","","","","","get started link",""
"failed","Fri Sep 06 23:31:50 GMT 2024","Fri Sep 06 23:31:51 GMT 2024","924","","","Demo page","","","validation",""
