"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jul 25 23:29:05 GMT 2024","Thu Jul 25 23:29:06 GMT 2024","598","","","Home Page","","","validate the page title",""
"skipped","Thu Jul 25 23:29:06 GMT 2024","Thu Jul 25 23:29:06 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Thu Jul 25 23:28:57 GMT 2024","Thu Jul 25 23:28:58 GMT 2024","1052","","","","","","Child window handling",""
"failed","Thu Jul 25 23:28:59 GMT 2024","Thu Jul 25 23:28:59 GMT 2024","859","","","","","","Different types of locator",""
"failed","Thu Jul 25 23:29:06 GMT 2024","Thu Jul 25 23:29:07 GMT 2024","839","","","Demo page","","","validation",""
"passed","Thu Jul 25 23:29:01 GMT 2024","Thu Jul 25 23:29:02 GMT 2024","1129","","","","","","get started link",""
"failed","Thu Jul 25 23:29:00 GMT 2024","Thu Jul 25 23:29:01 GMT 2024","841","","","","","","@web Error validation",""
"passed","Thu Jul 25 23:29:02 GMT 2024","Thu Jul 25 23:29:05 GMT 2024","2940","","","","","","@UI Locator",""
"failed","Thu Jul 25 23:29:07 GMT 2024","Thu Jul 25 23:29:08 GMT 2024","821","","","Demo page","","","validation of screen shot",""
"skipped","Thu Jul 25 23:29:06 GMT 2024","Thu Jul 25 23:29:06 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
