"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 23 23:27:36 GMT 2024","Tue Apr 23 23:27:37 GMT 2024","1805","","","","","","get started link",""
"passed","Tue Apr 23 23:27:27 GMT 2024","Tue Apr 23 23:27:32 GMT 2024","4600","","","","","","Different types of locator",""
"passed","Tue Apr 23 23:27:37 GMT 2024","Tue Apr 23 23:27:42 GMT 2024","4934","","","","","","@UI Locator",""
"passed","Tue Apr 23 23:27:45 GMT 2024","Tue Apr 23 23:27:46 GMT 2024","772","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue Apr 23 23:27:46 GMT 2024","Tue Apr 23 23:27:52 GMT 2024","5295","","","Demo page","","","validation",""
"passed","Tue Apr 23 23:27:32 GMT 2024","Tue Apr 23 23:27:36 GMT 2024","4071","","","","","","@web Error validation",""
"passed","Tue Apr 23 23:27:42 GMT 2024","Tue Apr 23 23:27:45 GMT 2024","2372","","","Home Page","","","validate the page title",""
"passed","Tue Apr 23 23:27:46 GMT 2024","Tue Apr 23 23:27:46 GMT 2024","792","","","Home Page","","","should admin radio button is present",""
"passed","Tue Apr 23 23:27:52 GMT 2024","Tue Apr 23 23:27:58 GMT 2024","6486","","","Demo page","","","validation of screen shot",""
"passed","Tue Apr 23 23:27:18 GMT 2024","Tue Apr 23 23:27:27 GMT 2024","8623","","","","","","Child window handling",""
