"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 12 23:27:00 GMT 2024","Tue Mar 12 23:27:05 GMT 2024","4270","","","","","","Child window handling",""
"passed","Tue Mar 12 23:27:22 GMT 2024","Tue Mar 12 23:27:22 GMT 2024","715","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue Mar 12 23:27:08 GMT 2024","Tue Mar 12 23:27:13 GMT 2024","4140","","","","","","@web Error validation",""
"passed","Tue Mar 12 23:27:19 GMT 2024","Tue Mar 12 23:27:22 GMT 2024","2260","","","Home Page","","","validate the page title",""
"passed","Tue Mar 12 23:27:15 GMT 2024","Tue Mar 12 23:27:19 GMT 2024","4826","","","","","","@UI Locator",""
"passed","Tue Mar 12 23:27:29 GMT 2024","Tue Mar 12 23:27:36 GMT 2024","6533","","","Demo page","","","validation of screen shot",""
"passed","Tue Mar 12 23:27:13 GMT 2024","Tue Mar 12 23:27:15 GMT 2024","2153","","","","","","get started link",""
"passed","Tue Mar 12 23:27:22 GMT 2024","Tue Mar 12 23:27:23 GMT 2024","652","","","Home Page","","","should admin radio button is present",""
"passed","Tue Mar 12 23:27:05 GMT 2024","Tue Mar 12 23:27:08 GMT 2024","3649","","","","","","Different types of locator",""
"passed","Tue Mar 12 23:27:23 GMT 2024","Tue Mar 12 23:27:29 GMT 2024","5922","","","Demo page","","","validation",""
