"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 26 23:26:52 GMT 2024","Mon Feb 26 23:26:55 GMT 2024","2192","","","Home Page","","","validate the page title",""
"passed","Mon Feb 26 23:26:43 GMT 2024","Mon Feb 26 23:26:47 GMT 2024","4027","","","","","","@web Error validation",""
"passed","Mon Feb 26 23:26:39 GMT 2024","Mon Feb 26 23:26:43 GMT 2024","3796","","","","","","Different types of locator",""
"passed","Mon Feb 26 23:26:55 GMT 2024","Mon Feb 26 23:26:55 GMT 2024","679","","","Home Page","","","validate the free link is visible or not",""
"passed","Mon Feb 26 23:26:47 GMT 2024","Mon Feb 26 23:26:49 GMT 2024","1564","","","","","","get started link",""
"passed","Mon Feb 26 23:26:34 GMT 2024","Mon Feb 26 23:26:39 GMT 2024","4921","","","","","","Child window handling",""
"passed","Mon Feb 26 23:26:49 GMT 2024","Mon Feb 26 23:26:52 GMT 2024","3839","","","","","","@UI Locator",""
"passed","Mon Feb 26 23:27:02 GMT 2024","Mon Feb 26 23:27:07 GMT 2024","5554","","","Demo page","","","validation of screen shot",""
"passed","Mon Feb 26 23:26:56 GMT 2024","Mon Feb 26 23:27:02 GMT 2024","5881","","","Demo page","","","validation",""
"passed","Mon Feb 26 23:26:55 GMT 2024","Mon Feb 26 23:26:56 GMT 2024","686","","","Home Page","","","should admin radio button is present",""
