"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 17 23:31:47 GMT 2024","Tue Sep 17 23:31:48 GMT 2024","909","","","","","","@web Error validation",""
"skipped","Tue Sep 17 23:31:55 GMT 2024","Tue Sep 17 23:31:55 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"skipped","Tue Sep 17 23:31:55 GMT 2024","Tue Sep 17 23:31:55 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue Sep 17 23:31:50 GMT 2024","Tue Sep 17 23:31:54 GMT 2024","4570","","","","","","@UI Locator",""
"failed","Tue Sep 17 23:31:55 GMT 2024","Tue Sep 17 23:31:56 GMT 2024","872","","","Demo page","","","validation",""
"failed","Tue Sep 17 23:31:45 GMT 2024","Tue Sep 17 23:31:46 GMT 2024","1354","","","","","","Child window handling",""
"failed","Tue Sep 17 23:31:57 GMT 2024","Tue Sep 17 23:31:57 GMT 2024","890","","","Demo page","","","validation of screen shot",""
"failed","Tue Sep 17 23:31:54 GMT 2024","Tue Sep 17 23:31:55 GMT 2024","637","","","Home Page","","","validate the page title",""
"passed","Tue Sep 17 23:31:49 GMT 2024","Tue Sep 17 23:31:50 GMT 2024","1149","","","","","","get started link",""
"failed","Tue Sep 17 23:31:46 GMT 2024","Tue Sep 17 23:31:47 GMT 2024","889","","","","","","Different types of locator",""
