"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","validate the free link is visible or not","","Tue Apr 01 23:32:07 GMT 2025","skipped","Tue Apr 01 23:32:07 GMT 2025","Home Page","","",""
"","1389","get started link","","Tue Apr 01 23:32:02 GMT 2025","passed","Tue Apr 01 23:32:03 GMT 2025","","","",""
"","874","Different types of locator","","Tue Apr 01 23:32:00 GMT 2025","failed","Tue Apr 01 23:32:01 GMT 2025","","","",""
"","651","validate the page title","","Tue Apr 01 23:32:06 GMT 2025","failed","Tue Apr 01 23:32:07 GMT 2025","Home Page","","",""
"","2515","@UI Locator","","Tue Apr 01 23:32:03 GMT 2025","passed","Tue Apr 01 23:32:06 GMT 2025","","","",""
"","873","@web Error validation","","Tue Apr 01 23:32:01 GMT 2025","failed","Tue Apr 01 23:32:02 GMT 2025","","","",""
"","0","should admin radio button is present","","Tue Apr 01 23:32:07 GMT 2025","skipped","Tue Apr 01 23:32:07 GMT 2025","Home Page","","",""
"","868","validation","","Tue Apr 01 23:32:07 GMT 2025","failed","Tue Apr 01 23:32:08 GMT 2025","Demo page","","",""
"","1087","Child window handling","","Tue Apr 01 23:31:58 GMT 2025","failed","Tue Apr 01 23:31:59 GMT 2025","","","",""
"","878","validation of screen shot","","Tue Apr 01 23:32:08 GMT 2025","failed","Tue Apr 01 23:32:09 GMT 2025","Demo page","","",""
