"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 15 23:26:56 GMT 2024","Thu Feb 15 23:26:59 GMT 2024","2376","","","Home Page","","","validate the page title",""
"passed","Thu Feb 15 23:26:39 GMT 2024","Thu Feb 15 23:26:43 GMT 2024","3982","","","","","","Child window handling",""
"passed","Thu Feb 15 23:26:53 GMT 2024","Thu Feb 15 23:26:56 GMT 2024","3833","","","","","","@UI Locator",""
"passed","Thu Feb 15 23:26:47 GMT 2024","Thu Feb 15 23:26:51 GMT 2024","4028","","","","","","@web Error validation",""
"passed","Thu Feb 15 23:26:43 GMT 2024","Thu Feb 15 23:26:47 GMT 2024","3664","","","","","","Different types of locator",""
"passed","Thu Feb 15 23:26:59 GMT 2024","Thu Feb 15 23:27:00 GMT 2024","722","","","Home Page","","","validate the free link is visible or not",""
"passed","Thu Feb 15 23:27:00 GMT 2024","Thu Feb 15 23:27:00 GMT 2024","826","","","Home Page","","","should admin radio button is present",""
"passed","Thu Feb 15 23:27:00 GMT 2024","Thu Feb 15 23:27:06 GMT 2024","5738","","","Demo page","","","validation",""
"passed","Thu Feb 15 23:27:06 GMT 2024","Thu Feb 15 23:27:12 GMT 2024","6079","","","Demo page","","","validation of screen shot",""
"passed","Thu Feb 15 23:26:51 GMT 2024","Thu Feb 15 23:26:53 GMT 2024","1605","","","","","","get started link",""
