"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Sep 15 23:29:02 GMT 2024","Sun Sep 15 23:29:03 GMT 2024","882","","","","","","Different types of locator",""
"skipped","Sun Sep 15 23:29:10 GMT 2024","Sun Sep 15 23:29:10 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Sun Sep 15 23:29:11 GMT 2024","Sun Sep 15 23:29:13 GMT 2024","1498","","","Demo page","","","validation of screen shot",""
"passed","Sun Sep 15 23:29:05 GMT 2024","Sun Sep 15 23:29:06 GMT 2024","1238","","","","","","get started link",""
"skipped","Sun Sep 15 23:29:10 GMT 2024","Sun Sep 15 23:29:10 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Sun Sep 15 23:29:09 GMT 2024","Sun Sep 15 23:29:10 GMT 2024","633","","","Home Page","","","validate the page title",""
"passed","Sun Sep 15 23:29:06 GMT 2024","Sun Sep 15 23:29:09 GMT 2024","3259","","","","","","@UI Locator",""
"failed","Sun Sep 15 23:29:03 GMT 2024","Sun Sep 15 23:29:04 GMT 2024","886","","","","","","@web Error validation",""
"failed","Sun Sep 15 23:29:10 GMT 2024","Sun Sep 15 23:29:11 GMT 2024","875","","","Demo page","","","validation",""
"failed","Sun Sep 15 23:29:01 GMT 2024","Sun Sep 15 23:29:02 GMT 2024","1039","","","","","","Child window handling",""
