"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 22 23:28:13 GMT 2024","Wed May 22 23:28:15 GMT 2024","2359","","","Home Page","","","validate the page title",""
"passed","Wed May 22 23:27:55 GMT 2024","Wed May 22 23:28:00 GMT 2024","4380","","","","","","Child window handling",""
"passed","Wed May 22 23:28:17 GMT 2024","Wed May 22 23:28:22 GMT 2024","5344","","","Demo page","","","validation",""
"passed","Wed May 22 23:28:16 GMT 2024","Wed May 22 23:28:17 GMT 2024","697","","","Home Page","","","should admin radio button is present",""
"passed","Wed May 22 23:28:03 GMT 2024","Wed May 22 23:28:07 GMT 2024","3932","","","","","","@web Error validation",""
"passed","Wed May 22 23:28:00 GMT 2024","Wed May 22 23:28:03 GMT 2024","3619","","","","","","Different types of locator",""
"passed","Wed May 22 23:28:15 GMT 2024","Wed May 22 23:28:16 GMT 2024","794","","","Home Page","","","validate the free link is visible or not",""
"passed","Wed May 22 23:28:07 GMT 2024","Wed May 22 23:28:08 GMT 2024","1312","","","","","","get started link",""
"passed","Wed May 22 23:28:22 GMT 2024","Wed May 22 23:28:29 GMT 2024","6753","","","Demo page","","","validation of screen shot",""
"passed","Wed May 22 23:28:08 GMT 2024","Wed May 22 23:28:13 GMT 2024","4447","","","","","","@UI Locator",""
