"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","849","Different types of locator","","Sat Mar 29 23:29:50 GMT 2025","failed","Sat Mar 29 23:29:51 GMT 2025","","","",""
"","1687","@UI Locator","","Sat Mar 29 23:29:53 GMT 2025","passed","Sat Mar 29 23:29:55 GMT 2025","","","",""
"","1","should admin radio button is present","","Sat Mar 29 23:29:56 GMT 2025","skipped","Sat Mar 29 23:29:56 GMT 2025","Home Page","","",""
"","1028","Child window handling","","Sat Mar 29 23:29:48 GMT 2025","failed","Sat Mar 29 23:29:49 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Sat Mar 29 23:29:56 GMT 2025","skipped","Sat Mar 29 23:29:56 GMT 2025","Home Page","","",""
"","864","@web Error validation","","Sat Mar 29 23:29:51 GMT 2025","failed","Sat Mar 29 23:29:52 GMT 2025","","","",""
"","1082","get started link","","Sat Mar 29 23:29:52 GMT 2025","passed","Sat Mar 29 23:29:53 GMT 2025","","","",""
"","663","validate the page title","","Sat Mar 29 23:29:55 GMT 2025","failed","Sat Mar 29 23:29:56 GMT 2025","Home Page","","",""
"","917","validation","","Sat Mar 29 23:29:56 GMT 2025","failed","Sat Mar 29 23:29:57 GMT 2025","Demo page","","",""
"","871","validation of screen shot","","Sat Mar 29 23:29:57 GMT 2025","failed","Sat Mar 29 23:29:58 GMT 2025","Demo page","","",""
