"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Aug 18 23:29:06 GMT 2024","Sun Aug 18 23:29:06 GMT 2024","596","","","Home Page","","","validate the page title",""
"failed","Sun Aug 18 23:28:56 GMT 2024","Sun Aug 18 23:28:58 GMT 2024","2666","","","","","","Child window handling",""
"failed","Sun Aug 18 23:28:59 GMT 2024","Sun Aug 18 23:28:59 GMT 2024","853","","","","","","Different types of locator",""
"failed","Sun Aug 18 23:29:07 GMT 2024","Sun Aug 18 23:29:08 GMT 2024","842","","","Demo page","","","validation",""
"passed","Sun Aug 18 23:29:02 GMT 2024","Sun Aug 18 23:29:06 GMT 2024","3527","","","","","","@UI Locator",""
"passed","Sun Aug 18 23:29:01 GMT 2024","Sun Aug 18 23:29:02 GMT 2024","1277","","","","","","get started link",""
"failed","Sun Aug 18 23:29:00 GMT 2024","Sun Aug 18 23:29:01 GMT 2024","840","","","","","","@web Error validation",""
"skipped","Sun Aug 18 23:29:06 GMT 2024","Sun Aug 18 23:29:06 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"skipped","Sun Aug 18 23:29:06 GMT 2024","Sun Aug 18 23:29:06 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Sun Aug 18 23:29:08 GMT 2024","Sun Aug 18 23:29:09 GMT 2024","839","","","Demo page","","","validation of screen shot",""
