"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Sep 18 23:29:12 GMT 2024","Wed Sep 18 23:29:13 GMT 2024","580","","","Home Page","","","validate the page title",""
"skipped","Wed Sep 18 23:29:13 GMT 2024","Wed Sep 18 23:29:13 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Wed Sep 18 23:29:06 GMT 2024","Wed Sep 18 23:29:07 GMT 2024","792","","","","","","Different types of locator",""
"skipped","Wed Sep 18 23:29:13 GMT 2024","Wed Sep 18 23:29:13 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"failed","Wed Sep 18 23:29:03 GMT 2024","Wed Sep 18 23:29:06 GMT 2024","2859","","","","","","Child window handling",""
"passed","Wed Sep 18 23:29:08 GMT 2024","Wed Sep 18 23:29:09 GMT 2024","1110","","","","","","get started link",""
"passed","Wed Sep 18 23:29:09 GMT 2024","Wed Sep 18 23:29:12 GMT 2024","2936","","","","","","@UI Locator",""
"failed","Wed Sep 18 23:29:07 GMT 2024","Wed Sep 18 23:29:08 GMT 2024","796","","","","","","@web Error validation",""
"failed","Wed Sep 18 23:29:13 GMT 2024","Wed Sep 18 23:29:14 GMT 2024","790","","","Demo page","","","validation",""
"failed","Wed Sep 18 23:29:14 GMT 2024","Wed Sep 18 23:29:15 GMT 2024","790","","","Demo page","","","validation of screen shot",""
