"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","884","@web Error validation","","Mon Dec 23 23:29:25 GMT 2024","failed","Mon Dec 23 23:29:25 GMT 2024","","","",""
"","878","Different types of locator","","Mon Dec 23 23:29:23 GMT 2024","failed","Mon Dec 23 23:29:24 GMT 2024","","","",""
"","0","validate the free link is visible or not","","Mon Dec 23 23:29:30 GMT 2024","skipped","Mon Dec 23 23:29:30 GMT 2024","Home Page","","",""
"","693","validate the page title","","Mon Dec 23 23:29:30 GMT 2024","failed","Mon Dec 23 23:29:30 GMT 2024","Home Page","","",""
"","2265","@UI Locator","","Mon Dec 23 23:29:27 GMT 2024","passed","Mon Dec 23 23:29:30 GMT 2024","","","",""
"","886","validation of screen shot","","Mon Dec 23 23:29:32 GMT 2024","failed","Mon Dec 23 23:29:33 GMT 2024","Demo page","","",""
"","876","validation","","Mon Dec 23 23:29:31 GMT 2024","failed","Mon Dec 23 23:29:31 GMT 2024","Demo page","","",""
"","0","should admin radio button is present","","Mon Dec 23 23:29:30 GMT 2024","skipped","Mon Dec 23 23:29:30 GMT 2024","Home Page","","",""
"","1167","Child window handling","","Mon Dec 23 23:29:22 GMT 2024","failed","Mon Dec 23 23:29:23 GMT 2024","","","",""
"","1506","get started link","","Mon Dec 23 23:29:26 GMT 2024","passed","Mon Dec 23 23:29:27 GMT 2024","","","",""
